split,date,router_return,bh_return,router_equity,bh_equity,selected_pair,selected_weight,selected_turnover
0,2023-01-02,0.0004921154404840456,0.0009040424840144407,1.000492236549153,1.0009044512535934,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.43467947156223113
0,2023-01-03,-0.002894250026000478,-0.006892122090192777,0.9976007482310006,0.9940298132101558,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-04,0.003188902088105285,0.00710141550654556,1.0007870770853249,1.0011139558888444,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-05,-0.004145988961962486,-0.009778512689317993,0.9966464144125526,0.9913722576520592,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-06,0.008851692475920747,0.020122731782035285,1.0055075822888884,1.0115234441788328,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-08,0.001129681114301721,0.0023578915565094735,1.0066441270605997,1.013911320837866,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-09,-0.0012282886979834004,-0.0030682737954938854,1.0054084365041687,1.010805131058421,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-10,0.0035791624165240686,0.007989939334516348,1.0090134041272518,1.0189137532972459,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-11,0.005092278886778379,0.011471448954245489,1.0141646865332656,1.0306694690385036,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-12,0.0018684355770519235,0.004057945971586012,1.0160613592682002,1.0348603675273123,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-13,0.0016730212950813372,0.00360787048656306,1.017762674330698,1.0386007530610175,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-15,-0.0004909200019309519,-0.0013703754131918061,1.0172631568982318,1.0371784548887042,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-16,5.0595140913500445e-05,-0.00012459506635772286,1.017314626773053,1.0370492356205014,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-17,-0.001252554555816279,-0.003124614504226263,1.016041182398358,1.033813913736389,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-18,-0.005842706000344498,-0.013683435799860968,1.010122061166447,1.0197641312854169,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-19,-0.0030562870064664016,-0.007274183482415035,1.007039551153058,1.0123730943556293,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-20,0.007736049161742657,0.017553563357906213,1.0148602703592382,1.03030073627735,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-22,-0.0004124770789853963,-0.0011924938493559076,1.014441750080287,1.02907284126049,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-23,0.005415088735580968,0.012213571779036007,1.019949942389307,1.041718563795133,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-24,-0.0014899272565418304,-0.0036712172491154943,1.0184314226926872,1.0379012001081938,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-25,0.00223217987455093,0.004891660398903093,1.020707283938887,1.0429906982062853,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-26,0.0028072024966305674,0.006215042226872963,1.0235766415242744,1.0494931149044626,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-27,0.0023678482184138656,0.005203255634555182,1.0260031873636952,1.0549681274605063,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-29,-0.0005601371504603031,-0.001532708588349193,1.0254286457880246,1.0533524072815137,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-30,-0.0035760707064302183,-0.008470485644263812,1.0217681893726787,1.044467682924881,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-01-31,0.004099720026541202,0.009189053897888605,1.025965751416439,1.0541095848905815,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-02-01,0.007357817200136552,0.016686519396863903,1.033542459704286,1.0718465777072745,dynamic_precision_ensemble__trend_filter,0.43467947156223113,0.0
0,2023-02-02,0.0016439140688477589,0.0035414239757410324,1.0352429120103306,1.075649170197749,dynamic_precision_ensemble__trend_filter,0.48536775212896693,0.0506882805667358
